iteration,attempt,source,requested_candidates,raw_candidates,parsed_candidates,accepted_candidates,accepted_total_iteration,llm_error_stage,llm_error_type,llm_error_message,llm_json_found,llm_raw_preview,best_score_before,best_score_after,improved,step,model,train_start,train_end,test_start,test_end
34,1,llm,3,3,3,3,3,parse_response,,,True,"{
  ""candidates"": [
    {
      ""weights"": {
        ""PLZL"": 0.38,
        ""SBER"": 0.20,
        ""LKOH"": 0.12,
        ""MOEX"": 0.10,
        ""LQDT"": 0.10,
        ""AKMB"": 0.10
      }
    },
    {
      ""weights"": {
        ""PLZL"": 0.35,
        ""LQDT"": 0.18,
        ""AKMB"": 0.18,
        ""SBER"": 0.15,
        ""LKOH"": 0.08,
        ""TBRU"": 0.06
      }
    },
    {
      ""weights"": {
        ""PLZL"": 0.30,
        ""LQDT"": 0.20,
        ""AKMB"": 0.15,
        ""SBER"": 0.13,
        ""TBRU"": 0.10,
        ""LKOH"": 0.07,
        ""MOEX"": 0.05
      }
    }
  ]
}",0.24586929814080657,0.24586929814080657,False,99,google/gemini-3.1-pro-preview,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
35,1,llm,3,3,3,3,3,parse_response,,,True,"{""candidates"":[{""weights"":{""PLZL"":0.36,""SBER"":0.22,""LQDT"":0.15,""AKMB"":0.15,""LKOH"":0.12}},{""weights"":{""PLZL"":0.35,""SBER"":0.16,""LQDT"":0.16,""AKMB"":0.16,""TBRU"":0.10,""MOEX"":0.07}},{""weights"":{""PLZL"":0.30,""LQDT"":0.22,""AKMB"":0.20,""SBER"":0.12,""TBRU"":0.11,""LKOH"":0.05}}]}",0.24586929814080657,0.24586929814080657,False,99,google/gemini-3.1-pro-preview,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
36,1,llm,3,3,3,3,3,parse_response,,,True,"{
  ""candidates"": [
    {
      ""weights"": {
        ""PLZL"": 0.38,
        ""LQDT"": 0.22,
        ""AKMB"": 0.20,
        ""SBER"": 0.10,
        ""TBRU"": 0.10
      }
    },
    {
      ""weights"": {
        ""PLZL"": 0.35,
        ""LQDT"": 0.25,
        ""AKMB"": 0.20,
        ""SBER"": 0.15,
        ""TBRU"": 0.05
      }
    },
    {
      ""weights"": {
        ""PLZL"": 0.32,
        ""LQDT"": 0.20,
        ""AKMB"": 0.18,
        ""SBER"": 0.15,
        ""TBRU"": 0.10,
        ""LKOH"": 0.05
      }
    }
  ]
}",0.24586929814080657,0.2538244596593141,True,99,google/gemini-3.1-pro-preview,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
37,1,llm,3,3,3,3,3,parse_response,,,True,"{""candidates"":[{""weights"":{""PLZL"":0.38,""SBER"":0.25,""LKOH"":0.15,""LQDT"":0.10,""MOEX"":0.07,""AKMB"":0.05}},{""weights"":{""PLZL"":0.36,""LQDT"":0.20,""AKMB"":0.18,""SBER"":0.14,""LKOH"":0.07,""TBRU"":0.05}},{""weights"":{""PLZL"":0.30,""LQDT"":0.18,""AKMB"":0.18,""SBER"":0.14,""TBRU"":0.10,""LKOH"":0.05,""MOEX"":0.05}}]}",0.2538244596593141,0.2538244596593141,False,99,google/gemini-3.1-pro-preview,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
38,1,llm,3,3,3,3,3,parse_response,,,True,"{
  ""candidates"": [
    {
      ""weights"": {
        ""PLZL"": 0.38,
        ""SBER"": 0.23,
        ""LKOH"": 0.09,
        ""LQDT"": 0.15,
        ""AKMB"": 0.15
      }
    },
    {
      ""weights"": {
        ""PLZL"": 0.37,
        ""LQDT"": 0.22,
        ""AKMB"": 0.18,
        ""SBER"": 0.13,
        ""MOEX"": 0.05,
        ""TBRU"": 0.05
      }
    },
    {
      ""weights"": {
        ""PLZL"": 0.33,
        ""LQDT"": 0.20,
        ""AKMB"": 0.17,
        ""TBRU"": 0.12,
        ""SBER"": 0.10,
        ""LKOH"": 0.04,
        ""MOEX"": 0.04
      }
    }
  ]
}",0.2538244596593141,0.2538244596593141,False,99,google/gemini-3.1-pro-preview,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
39,1,llm,3,3,3,3,3,parse_response,,,True,"{""candidates"":[{""weights"":{""PLZL"":0.39,""LQDT"":0.20,""AKMB"":0.18,""SBER"":0.13,""TBRU"":0.10}},{""weights"":{""PLZL"":0.35,""SBER"":0.18,""LQDT"":0.17,""AKMB"":0.15,""LKOH"":0.10,""TBRU"":0.05}},{""weights"":{""PLZL"":0.30,""LQDT"":0.18,""AKMB"":0.15,""SBER"":0.15,""LKOH"":0.08,""MOEX"":0.07,""TBRU"":0.07}}]}",0.2538244596593141,0.25546654188334256,True,99,google/gemini-3.1-pro-preview,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
40,1,llm,3,3,3,3,3,parse_response,,,True,"{""candidates"":[{""weights"":{""PLZL"":0.39,""SBER"":0.18,""AKMB"":0.15,""LQDT"":0.15,""LKOH"":0.08,""TBRU"":0.05}},{""weights"":{""PLZL"":0.35,""LQDT"":0.20,""AKMB"":0.18,""SBER"":0.15,""TBRU"":0.06,""LKOH"":0.06}},{""weights"":{""PLZL"":0.32,""LQDT"":0.20,""AKMB"":0.18,""SBER"":0.12,""TBRU"":0.08,""MOEX"":0.05,""LKOH"":0.05}}]}",0.25546654188334256,0.25546654188334256,False,99,google/gemini-3.1-pro-preview,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
41,1,llm,3,3,3,3,3,parse_response,,,True,"{""candidates"":[{""weights"":{""PLZL"":0.4,""SBER"":0.15,""LQDT"":0.15,""AKMB"":0.15,""MOEX"":0.1,""TBRU"":0.05}},{""weights"":{""PLZL"":0.38,""LQDT"":0.22,""AKMB"":0.18,""SBER"":0.12,""TBRU"":0.1}},{""weights"":{""PLZL"":0.34,""LQDT"":0.24,""AKMB"":0.18,""SBER"":0.14,""LKOH"":0.05,""TBRU"":0.05}}]}",0.25546654188334256,0.25546654188334256,False,99,google/gemini-3.1-pro-preview,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
42,1,llm,3,3,3,3,3,parse_response,,,True,"{
  ""candidates"": [
    {
      ""weights"": {
        ""PLZL"": 0.39,
        ""SBER"": 0.17,
        ""AKMB"": 0.16,
        ""LQDT"": 0.13,
        ""TBRU"": 0.08,
        ""LKOH"": 0.07
      }
    },
    {
      ""weights"": {
        ""PLZL"": 0.35,
        ""SBER"": 0.15,
        ""LQDT"": 0.15,
        ""AKMB"": 0.15,
        ""TBRU"": 0.10,
        ""LKOH"": 0.05,
        ""MOEX"": 0.05
      }
    },
    {
      ""weights"": {
        ""PLZL"": 0.32,
        ""LQDT"": 0.20,
        ""AKMB"": 0.20,
        ""SBER"": 0.13,
        ""TBRU"": 0.10,
        ""MOEX"": 0.05
      }
    }
  ]
}",0.25546654188334256,0.25546654188334256,False,99,google/gemini-3.1-pro-preview,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
43,1,llm,3,3,3,3,3,parse_response,,,True,"{""candidates"":[{""weights"":{""PLZL"":0.4,""SBER"":0.25,""LKOH"":0.15,""MOEX"":0.1,""LQDT"":0.05,""AKMB"":0.05}},{""weights"":{""PLZL"":0.37,""LQDT"":0.18,""AKMB"":0.17,""SBER"":0.13,""LKOH"":0.08,""TBRU"":0.07}},{""weights"":{""PLZL"":0.33,""LQDT"":0.22,""AKMB"":0.2,""SBER"":0.12,""MOEX"":0.05,""TBRU"":0.08}}]}",0.25546654188334256,0.25546654188334256,False,99,google/gemini-3.1-pro-preview,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
44,1,llm,3,3,3,2,2,parse_response,,,True,"{
  ""candidates"": [
    {
      ""weights"": {
        ""PLZL"": 0.38,
        ""SBER"": 0.16,
        ""LQDT"": 0.15,
        ""LKOH"": 0.10,
        ""AKMB"": 0.10,
        ""MOEX"": 0.06,
        ""TBRU"": 0.05
      }
    },
    {
      ""weights"": {
        ""PLZL"": 0.35,
        ""SBER"": 0.15,
        ""LQDT"": 0.15,
        ""AKMB"": 0.15,
        ""TBRU"": 0.10,
        ""LKOH"": 0.05,
        ""MOEX"": 0.05
      }
    },
    {
      ""weights"": {
        ""PLZL"": 0.32,
        ""LQDT"": 0.22,
        ""AKMB"": 0.18,
        ""SBER"": 0.13,
        ""TBRU"": 0.09,
        ""LKOH"": 0.06
      }
    }
  ]
}",0.25546654188334256,0.25546654188334256,False,99,google/gemini-3.1-pro-preview,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
45,1,llm,3,3,3,3,3,parse_response,,,True,"{""candidates"":[{""weights"":{""PLZL"":0.35,""SBER"":0.25,""LKOH"":0.15,""MOEX"":0.15,""LQDT"":0.05,""AKMB"":0.05}},{""weights"":{""PLZL"":0.35,""LQDT"":0.2,""AKMB"":0.15,""SBER"":0.15,""LKOH"":0.1,""TBRU"":0.05}},{""weights"":{""LQDT"":0.25,""PLZL"":0.25,""AKMB"":0.2,""TBRU"":0.15,""SBER"":0.1,""LKOH"":0.05}}]}",0.25546654188334256,0.25546654188334256,False,99,google/gemini-3.1-pro-preview,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
46,1,llm,3,0,0,0,0,invoke_model,RateLimitError,"Error code: 429 - {'error': 'API key monthly spending limit exceeded: 501,08 руб. / 500,00 руб.'}",False,,0.25546654188334256,0.25546654188334256,False,99,google/gemini-3.1-pro-preview,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
47,1,llm,3,0,0,0,0,invoke_model,RateLimitError,"Error code: 429 - {'error': 'API key monthly spending limit exceeded: 501,08 руб. / 500,00 руб.'}",False,,0.25546654188334256,0.25546654188334256,False,99,google/gemini-3.1-pro-preview,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
48,1,llm,3,0,0,0,0,invoke_model,RateLimitError,"Error code: 429 - {'error': 'API key monthly spending limit exceeded: 501,08 руб. / 500,00 руб.'}",False,,0.25546654188334256,0.25546654188334256,False,99,google/gemini-3.1-pro-preview,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
49,1,llm,3,0,0,0,0,invoke_model,RateLimitError,"Error code: 429 - {'error': 'API key monthly spending limit exceeded: 501,08 руб. / 500,00 руб.'}",False,,0.25546654188334256,0.25546654188334256,False,99,google/gemini-3.1-pro-preview,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
