iteration,attempt,source,requested_candidates,raw_candidates,parsed_candidates,accepted_candidates,accepted_total_iteration,llm_error_stage,llm_error_type,llm_error_message,llm_json_found,llm_raw_preview,best_score_before,best_score_after,improved,step,model,train_start,train_end,test_start,test_end
34,1,llm,3,3,3,3,3,parse_response,,,True,"{""candidates"":[{""weights"":{""SBER"":0.48,""LKOH"":0.18,""NVTK"":0.18,""MOEX"":0.06,""TATN"":0.05,""PHOR"":0.05}},{""weights"":{""SBER"":0.30,""GAZP"":0.10,""LKOH"":0.20,""NVTK"":0.15,""MOEX"":0.10,""TATN"":0.05,""PHOR"":0.05,""ROSN"":0.05}},{""weights"":{""SBER"":0.20,""LKOH"":0.15,""NVTK"":0.15,""MOEX"":0.10,""TATN"":0.10,""PHOR"":0.10,""ROSN"":0.10,""GAZP"":0.10}}]}",0.08451703332172841,0.08743169880007202,True,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
35,1,llm,3,3,3,3,3,parse_response,,,True,"{""candidates"":[{""weights"":{""SBER"":0.50,""LKOH"":0.20,""NVTK"":0.18,""MOEX"":0.07,""TATN"":0.05}},{""weights"":{""SBER"":0.25,""LKOH"":0.20,""NVTK"":0.15,""MOEX"":0.10,""MGNT"":0.10,""MTSS"":0.10,""TATN"":0.10}},{""weights"":{""SBER"":0.20,""LKOH"":0.15,""NVTK"":0.15,""MOEX"":0.10,""TATN"":0.10,""PHOR"":0.05,""ROSN"":0.05,""MGNT"":0.05,""MTSS"":0.05,""RTKM"":0.10}}]}",0.08743169880007202,0.08743169880007202,False,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
36,1,llm,3,3,3,3,3,parse_response,,,True,"{""candidates"":[{""weights"":{""SBER"":0.47,""LKOH"":0.18,""NVTK"":0.18,""MOEX"":0.05,""TATN"":0.04,""PHOR"":0.04,""ROSN"":0.04}},{""weights"":{""SBER"":0.35,""LKOH"":0.20,""NVTK"":0.20,""MOEX"":0.15,""TATN"":0.05,""PHOR"":0.05}},{""weights"":{""SBER"":0.20,""LKOH"":0.15,""NVTK"":0.15,""MOEX"":0.15,""ROSN"":0.15,""TATN"":0.10,""PHOR"":0.10}}]}",0.08743169880007202,0.08743169880007202,False,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
37,1,llm,3,3,3,2,2,parse_response,,,True,"{""candidates"":[{""weights"":{""SBER"":0.45,""LKOH"":0.22,""NVTK"":0.18,""MOEX"":0.05,""TATN"":0.05,""PHOR"":0.05}},{""weights"":{""SBER"":0.35,""LKOH"":0.20,""NVTK"":0.20,""MOEX"":0.10,""TATN"":0.05,""PHOR"":0.05,""ROSN"":0.05}},{""weights"":{""SBER"":0.25,""LKOH"":0.18,""NVTK"":0.18,""MOEX"":0.24,""TATN"":0.05,""PHOR"":0.05,""ROSN"":0.05}}]}",0.08743169880007202,0.08743169880007202,False,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
38,1,llm,3,3,3,3,3,parse_response,,,True,"{""candidates"":[{""weights"":{""SBER"":0.35,""LKOH"":0.25,""NVTK"":0.20,""GAZP"":0.10,""TATN"":0.05,""MOEX"":0.05}},{""weights"":{""SBER"":0.25,""LKOH"":0.20,""NVTK"":0.20,""MOEX"":0.15,""TATN"":0.10,""PHOR"":0.05,""ROSN"":0.05}},{""weights"":{""SBER"":0.20,""LKOH"":0.15,""NVTK"":0.15,""MOEX"":0.15,""GAZP"":0.10,""TATN"":0.05,""PHOR"":0.05,""ROSN"":0.05,""GMKN"":0.05,""CHMF"":0.05}}]}",0.08743169880007202,0.08743169880007202,False,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
39,1,llm,3,3,3,2,2,parse_response,,,True,"{
  ""candidates"": [
    {
      ""weights"": {
        ""SBER"": 0.50,
        ""LKOH"": 0.20,
        ""NVTK"": 0.15,
        ""MOEX"": 0.05,
        ""TATN"": 0.05,
        ""PHOR"": 0.05
      }
    },
    {
      ""weights"": {
        ""SBER"": 0.40,
        ""LKOH"": 0.20,
        ""NVTK"": 0.20,
        ""MOEX"": 0.10,
        ""TATN"": 0.05,
        ""PHOR"": 0.05
      }
    },
    {
      ""weights"": {
        ""SBER"": 0.25,
        ""GAZP"": 0.20,
        ""LKOH"": 0.15,
        ""NVTK"": 0.15,
        ""MOEX"": 0.10,
        ""TATN"": 0.05,
        ""PHOR"": 0.05,
        ""ROSN"": 0.05
      }
    }
  ]
}",0.08743169880007202,0.08755462411266074,True,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
40,1,llm,3,3,3,3,3,parse_response,,,True,"{""candidates"":[{""weights"":{""SBER"":0.50,""LKOH"":0.22,""NVTK"":0.18,""MOEX"":0.04,""TATN"":0.03,""PHOR"":0.03}},{""weights"":{""SBER"":0.35,""LKOH"":0.25,""NVTK"":0.20,""MOEX"":0.10,""TATN"":0.05,""PHOR"":0.05}},{""weights"":{""SBER"":0.25,""LKOH"":0.20,""NVTK"":0.20,""MOEX"":0.10,""TATN"":0.05,""PHOR"":0.05,""SU26233RMFS5"":0.15}}]}",0.08755462411266074,0.08755462411266074,False,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
41,1,llm,3,3,3,3,3,parse_response,,,True,"{""candidates"":[{""weights"":{""SBER"":0.45,""LKOH"":0.20,""NVTK"":0.20,""GAZP"":0.10,""MOEX"":0.05}},{""weights"":{""SBER"":0.35,""LKOH"":0.20,""NVTK"":0.20,""MOEX"":0.10,""TATN"":0.07,""PHOR"":0.05,""ROSN"":0.03}},{""weights"":{""SBER"":0.20,""LKOH"":0.15,""NVTK"":0.15,""MOEX"":0.15,""TATN"":0.12,""PHOR"":0.12,""ROSN"":0.11}}]}",0.08755462411266074,0.08755462411266074,False,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
42,1,llm,3,3,3,2,2,parse_response,,,True,"{""candidates"":[{""weights"":{""SBER"":0.55,""LKOH"":0.2,""NVTK"":0.15,""MOEX"":0.05,""TATN"":0.025,""PHOR"":0.025}},{""weights"":{""SBER"":0.35,""LKOH"":0.2,""NVTK"":0.2,""MOEX"":0.1,""TATN"":0.05,""PHOR"":0.05,""ROSN"":0.05}},{""weights"":{""SBER"":0.2,""LKOH"":0.15,""NVTK"":0.15,""MOEX"":0.1,""TATN"":0.1,""PHOR"":0.05,""ROSN"":0.05,""GAZP"":0.1,""CHMF"":0.1}}]}",0.08755462411266074,0.08780034089345579,True,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
43,1,llm,3,3,3,3,3,parse_response,,,True,"{""candidates"":[{""weights"":{""SBER"":0.55,""LKOH"":0.25,""NVTK"":0.15,""MOEX"":0.05}},{""weights"":{""SBER"":0.45,""LKOH"":0.18,""NVTK"":0.18,""MOEX"":0.09,""TATN"":0.05,""PHOR"":0.05}},{""weights"":{""SBER"":0.35,""LKOH"":0.20,""NVTK"":0.15,""MOEX"":0.10,""TATN"":0.05,""PHOR"":0.05,""ROSN"":0.10}}]}",0.08780034089345579,0.08780034089345579,False,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
44,1,llm,3,3,3,2,2,parse_response,,,True,"{""candidates"":[{""weights"":{""SBER"":0.60,""LKOH"":0.20,""NVTK"":0.10,""MOEX"":0.05,""TATN"":0.05}},{""weights"":{""SBER"":0.45,""LKOH"":0.18,""NVTK"":0.18,""MOEX"":0.09,""TATN"":0.05,""PHOR"":0.05}},{""weights"":{""SBER"":0.35,""LKOH"":0.15,""NVTK"":0.15,""MOEX"":0.10,""TATN"":0.05,""PHOR"":0.05,""GAZP"":0.10,""SNGS"":0.05}}]}",0.08780034089345579,0.08850961556513894,True,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
45,1,llm,3,3,3,2,2,parse_response,,,True,"{""candidates"":[{""weights"":{""SBER"":0.5,""LKOH"":0.25,""NVTK"":0.2,""MOEX"":0.05}},{""weights"":{""SBER"":0.4,""LKOH"":0.2,""NVTK"":0.2,""MOEX"":0.1,""TATN"":0.05,""PHOR"":0.05}},{""weights"":{""SBER"":0.3,""LKOH"":0.18,""NVTK"":0.18,""MOEX"":0.12,""TATN"":0.07,""PHOR"":0.07,""ROSN"":0.08}}]}",0.08850961556513894,0.08850961556513894,False,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
46,1,llm,3,3,3,3,3,parse_response,,,True,"{""candidates"":[{""weights"":{""SBER"":0.50,""LKOH"":0.20,""NVTK"":0.15,""MOEX"":0.10,""TATN"":0.05}},{""weights"":{""SBER"":0.40,""LKOH"":0.20,""NVTK"":0.15,""MOEX"":0.10,""TATN"":0.075,""PHOR"":0.075}},{""weights"":{""SBER"":0.35,""LKOH"":0.20,""NVTK"":0.15,""MOEX"":0.10,""TATN"":0.05,""PHOR"":0.05,""SNGS"":0.05,""SU26238RMFS4"":0.05}}]}",0.08850961556513894,0.08850961556513894,False,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
47,1,llm,3,3,3,3,3,parse_response,,,True,"{""candidates"":[{""weights"":{""SBER"":0.45,""NVTK"":0.25,""LKOH"":0.15,""TATN"":0.1,""MOEX"":0.05}},{""weights"":{""SBER"":0.35,""LKOH"":0.2,""NVTK"":0.15,""MOEX"":0.1,""TATN"":0.1,""PHOR"":0.05,""GAZP"":0.05}},{""weights"":{""SBER"":0.3,""SU26238RMFS4"":0.2,""LKOH"":0.15,""NVTK"":0.1,""MOEX"":0.1,""TATN"":0.05,""PHOR"":0.05,""GAZP"":0.05}}]}",0.08850961556513894,0.08850961556513894,False,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
48,1,llm,3,3,3,3,3,parse_response,,,True,"{""candidates"":[{""weights"":{""SBER"":0.55,""LKOH"":0.25,""NVTK"":0.10,""MOEX"":0.05,""TATN"":0.05}},{""weights"":{""SBER"":0.40,""LKOH"":0.20,""NVTK"":0.15,""MOEX"":0.10,""TATN"":0.05,""PHOR"":0.05,""ROSN"":0.05}},{""weights"":{""SBER"":0.25,""LKOH"":0.15,""NVTK"":0.10,""MOEX"":0.15,""TATN"":0.10,""PHOR"":0.10,""GAZP"":0.10,""ALRS"":0.05}}]}",0.08850961556513894,0.08850961556513894,False,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
49,1,llm,3,3,3,2,2,parse_response,,,True,"{""candidates"":[{""weights"":{""SBER"":0.65,""LKOH"":0.15,""NVTK"":0.12,""MOEX"":0.04,""TATN"":0.04}},{""weights"":{""SBER"":0.54,""LKOH"":0.2,""NVTK"":0.16,""MOEX"":0.05,""TATN"":0.025,""PHOR"":0.025}},{""weights"":{""SBER"":0.35,""LKOH"":0.2,""NVTK"":0.2,""MOEX"":0.1,""TATN"":0.05,""PHOR"":0.05,""ROSN"":0.05}}]}",0.08850961556513894,0.09670505649079601,True,99,deepseek/deepseek-v4-pro,2024-03-27 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-17 00:00:00
